"date","intersection","vehicule"
"2016-05-15 23:00:00","I2",12
"2016-05-15 23:00:00","I3",16
"2016-05-15 23:00:00","S1",5
"2016-05-15 23:00:00","S2",2
"2016-05-15 23:00:00","S3",7
"2016-05-15 23:00:00","N",7
"2016-05-16 00:00:00","I1",30
"2016-05-16 00:00:00","I2",13
"2016-05-16 00:00:00","I3",11
"2016-05-16 00:00:00","S1",4
"2016-05-16 00:00:00","S2",2
"2016-05-16 00:00:00","S3",4
"2016-05-16 00:00:00","N",4
"2016-05-16 01:00:00","I1",23
"2016-05-16 01:00:00","I2",11
"2016-05-16 01:00:00","I3",6
"2016-05-16 01:00:00","S1",3
"2016-05-16 01:00:00","S2",2
"2016-05-16 01:00:00","S3",3
"2016-05-16 01:00:00","N",2
"2016-05-16 02:00:00","I1",21
"2016-05-16 02:00:00","I2",7
"2016-05-16 02:00:00","I3",5
"2016-05-16 02:00:00","S1",4
"2016-05-16 02:00:00","S2",3
"2016-05-16 02:00:00","S3",2
"2016-05-16 02:00:00","N",2
"2016-05-16 03:00:00","I1",18
"2016-05-16 03:00:00","I2",8
"2016-05-16 03:00:00","I3",7
"2016-05-16 03:00:00","S1",4
"2016-05-16 03:00:00","S2",2
"2016-05-16 03:00:00","S3",4
"2016-05-16 03:00:00","N",2
"2016-05-16 04:00:00","I1",20
"2016-05-16 04:00:00","I2",10
"2016-05-16 04:00:00","I3",4
"2016-05-16 04:00:00","S1",3
"2016-05-16 04:00:00","S2",4
"2016-05-16 04:00:00","S3",2
"2016-05-16 04:00:00","N",1
"2016-05-16 05:00:00","I1",19
"2016-05-16 05:00:00","I2",9
"2016-05-16 05:00:00","I3",6
"2016-05-16 05:00:00","S1",2
"2016-05-16 05:00:00","S2",1
"2016-05-16 05:00:00","S3",2
"2016-05-16 05:00:00","N",2
"2016-05-16 06:00:00","I1",19
"2016-05-16 06:00:00","I2",9
"2016-05-16 06:00:00","I3",4
"2016-05-16 06:00:00","S1",2
"2016-05-16 06:00:00","S2",1
"2016-05-16 06:00:00","S3",2
"2016-05-16 06:00:00","N",1
"2016-05-16 07:00:00","I1",24
"2016-05-16 07:00:00","I2",8
"2016-05-16 07:00:00","I3",8
"2016-05-16 07:00:00","S1",4
"2016-05-16 07:00:00","S2",2
"2016-05-16 07:00:00","S3",3
"2016-05-16 07:00:00","N",3
"2016-05-16 08:00:00","I1",24
"2016-05-16 08:00:00","I2",8
"2016-05-16 08:00:00","I3",10
"2016-05-16 08:00:00","S1",2
"2016-05-16 08:00:00","S2",2
"2016-05-16 08:00:00","S3",5
"2016-05-16 08:00:00","N",5
"2016-05-16 09:00:00","I1",38
"2016-05-16 09:00:00","I2",11
"2016-05-16 09:00:00","I3",17
"2016-05-16 09:00:00","S1",5
"2016-05-16 09:00:00","S2",3
"2016-05-16 09:00:00","S3",11
"2016-05-16 09:00:00","N",6
"2016-05-16 10:00:00","I1",51
"2016-05-16 10:00:00","I2",14
"2016-05-16 10:00:00","I3",19
"2016-05-16 10:00:00","S1",8
"2016-05-16 10:00:00","S2",2
"2016-05-16 10:00:00","S3",11
"2016-05-16 10:00:00","N",8
"2016-05-16 11:00:00","I1",51
"2016-05-16 11:00:00","I2",16
"2016-05-16 11:00:00","I3",18
"2016-05-16 11:00:00","S1",7
"2016-05-16 11:00:00","S2",3
"2016-05-16 11:00:00","S3",6
"2016-05-16 11:00:00","N",8
"2016-05-16 12:00:00","I1",57
"2016-05-16 12:00:00","I2",16
"2016-05-16 12:00:00","I3",26
"2016-05-16 12:00:00","S1",10
"2016-05-16 12:00:00","S2",5
"2016-05-16 12:00:00","S3",16
"2016-05-16 12:00:00","N",8
"2016-05-16 13:00:00","I1",50
"2016-05-16 13:00:00","I2",15
"2016-05-16 13:00:00","I3",16
"2016-05-16 13:00:00","S1",6
"2016-05-16 13:00:00","S2",4
"2016-05-16 13:00:00","S3",5
"2016-05-16 13:00:00","N",7
"2016-05-16 14:00:00","I1",50
"2016-05-16 14:00:00","I2",17
"2016-05-16 14:00:00","I3",20
"2016-05-16 14:00:00","S1",8
"2016-05-16 14:00:00","S2",6
"2016-05-16 14:00:00","S3",11
"2016-05-16 14:00:00","N",7
"2016-05-16 15:00:00","I1",47
"2016-05-16 15:00:00","I2",17
"2016-05-16 15:00:00","I3",17
"2016-05-16 15:00:00","S1",9
"2016-05-16 15:00:00","S2",4
"2016-05-16 15:00:00","S3",6
"2016-05-16 15:00:00","N",6
"2016-05-16 16:00:00","I1",49
"2016-05-16 16:00:00","I2",15
"2016-05-16 16:00:00","I3",13
"2016-05-16 16:00:00","S1",7
"2016-05-16 16:00:00","S2",2
"2016-05-16 16:00:00","S3",4
"2016-05-16 16:00:00","N",5
"2016-05-16 17:00:00","I1",49
"2016-05-16 17:00:00","I2",14
"2016-05-16 17:00:00","I3",16
"2016-05-16 17:00:00","S1",9
"2016-05-16 17:00:00","S2",3
"2016-05-16 17:00:00","S3",9
"2016-05-16 17:00:00","N",6
"2016-05-16 18:00:00","I1",50
"2016-05-16 18:00:00","I2",18
"2016-05-16 18:00:00","I3",16
"2016-05-16 18:00:00","S1",8
"2016-05-16 18:00:00","S2",4
"2016-05-16 18:00:00","S3",6
"2016-05-16 18:00:00","N",7
"2016-05-16 19:00:00","I1",51
"2016-05-16 19:00:00","I2",12
"2016-05-16 19:00:00","I3",17
"2016-05-16 19:00:00","S1",7
"2016-05-16 19:00:00","S2",2
"2016-05-16 19:00:00","S3",9
"2016-05-16 19:00:00","N",6
"2016-05-16 20:00:00","I1",50
"2016-05-16 20:00:00","I2",17
"2016-05-16 20:00:00","I3",16
"2016-05-16 20:00:00","S1",9
"2016-05-16 20:00:00","S2",4
"2016-05-16 20:00:00","S3",7
"2016-05-16 20:00:00","N",6
"2016-05-16 21:00:00","I1",51
"2016-05-16 21:00:00","I2",18
"2016-05-16 21:00:00","I3",15
"2016-05-16 21:00:00","S1",5
"2016-05-16 21:00:00","S2",2
"2016-05-16 21:00:00","S3",4
"2016-05-16 21:00:00","N",5
"2016-05-16 22:00:00","I1",48
"2016-05-16 22:00:00","I2",15
"2016-05-16 22:00:00","I3",11
"2016-05-16 22:00:00","S1",8
"2016-05-16 22:00:00","S2",2
"2016-05-16 22:00:00","S3",5
"2016-05-16 22:00:00","N",4
"2016-05-16 23:00:00","I1",48
"2016-05-16 23:00:00","I2",18
"2016-05-16 23:00:00","I3",15
"2016-05-16 23:00:00","S1",10
"2016-05-16 23:00:00","S2",4
"2016-05-16 23:00:00","S3",7
"2016-05-16 23:00:00","N",5
"2016-05-17 00:00:00","I1",36
"2016-05-17 00:00:00","I2",17
"2016-05-17 00:00:00","I3",8
"2016-05-17 00:00:00","S1",4
"2016-05-17 00:00:00","S2",2
"2016-05-17 00:00:00","S3",3
"2016-05-17 00:00:00","N",3
"2016-05-17 01:00:00","I1",38
"2016-05-17 01:00:00","I2",12
"2016-05-17 01:00:00","I3",7
"2016-05-17 01:00:00","S1",6
"2016-05-17 01:00:00","S2",2
"2016-05-17 01:00:00","S3",3
"2016-05-17 01:00:00","N",3
"2016-05-17 02:00:00","I1",29
"2016-05-17 02:00:00","I2",9
"2016-05-17 02:00:00","I3",8
"2016-05-17 02:00:00","S1",4
"2016-05-17 02:00:00","S2",2
"2016-05-17 02:00:00","S3",4
"2016-05-17 02:00:00","N",3
"2016-05-17 03:00:00","I1",22
"2016-05-17 03:00:00","I2",9
"2016-05-17 03:00:00","I3",7
"2016-05-17 03:00:00","S1",4
"2016-05-17 03:00:00","S2",1
"2016-05-17 03:00:00","S3",3
"2016-05-17 03:00:00","N",3
"2016-05-17 04:00:00","I1",19
"2016-05-17 04:00:00","I2",6
"2016-05-17 04:00:00","I3",4
"2016-05-17 04:00:00","S1",3
"2016-05-17 04:00:00","S2",2
"2016-05-17 04:00:00","S3",2
"2016-05-17 04:00:00","N",2
"2016-05-17 05:00:00","I1",20
"2016-05-17 05:00:00","I2",11
"2016-05-17 05:00:00","I3",3
"2016-05-17 05:00:00","S1",4
"2016-05-17 05:00:00","S2",2
"2016-05-17 05:00:00","S3",2
"2016-05-17 05:00:00","N",1
"2016-05-17 06:00:00","I1",20
"2016-05-17 06:00:00","I2",11
"2016-05-17 06:00:00","I3",5
"2016-05-17 06:00:00","S1",3
"2016-05-17 06:00:00","S2",2
"2016-05-17 06:00:00","S3",2
"2016-05-17 06:00:00","N",1
"2016-05-17 07:00:00","I1",26
"2016-05-17 07:00:00","I2",9
"2016-05-17 07:00:00","I3",7
"2016-05-17 07:00:00","S1",3
"2016-05-17 07:00:00","S2",2
"2016-05-17 07:00:00","S3",3
"2016-05-17 07:00:00","N",2
"2016-05-17 08:00:00","I1",31
"2016-05-17 08:00:00","I2",12
"2016-05-17 08:00:00","I3",6
"2016-05-17 08:00:00","S1",7
"2016-05-17 08:00:00","S2",2
"2016-05-17 08:00:00","S3",3
"2016-05-17 08:00:00","N",3
"2016-05-17 09:00:00","I1",36
"2016-05-17 09:00:00","I2",11
"2016-05-17 09:00:00","I3",10
"2016-05-17 09:00:00","S1",5
"2016-05-17 09:00:00","S2",1
"2016-05-17 09:00:00","S3",4
"2016-05-17 09:00:00","N",4
"2016-05-17 10:00:00","I1",44
"2016-05-17 10:00:00","I2",11
"2016-05-17 10:00:00","I3",16
"2016-05-17 10:00:00","S1",9
"2016-05-17 10:00:00","S2",2
"2016-05-17 10:00:00","S3",10
"2016-05-17 10:00:00","N",6
"2016-05-17 11:00:00","I1",49
"2016-05-17 11:00:00","I2",15
"2016-05-17 11:00:00","I3",17
"2016-05-17 11:00:00","S1",10
"2016-05-17 11:00:00","S2",4
"2016-05-17 11:00:00","S3",5
"2016-05-17 11:00:00","N",8
"2016-05-17 12:00:00","I1",54
"2016-05-17 12:00:00","I2",18
"2016-05-17 12:00:00","I3",17
"2016-05-17 12:00:00","S1",10
"2016-05-17 12:00:00","S2",5
"2016-05-17 12:00:00","S3",4
"2016-05-17 12:00:00","N",7
"2016-05-17 13:00:00","I1",46
"2016-05-17 13:00:00","I2",16
"2016-05-17 13:00:00","I3",15
"2016-05-17 13:00:00","S1",6
"2016-05-17 13:00:00","S2",5
"2016-05-17 13:00:00","S3",4
"2016-05-17 13:00:00","N",6
"2016-05-17 14:00:00","I1",51
"2016-05-17 14:00:00","I2",21
"2016-05-17 14:00:00","I3",17
"2016-05-17 14:00:00","S1",8
"2016-05-17 14:00:00","S2",6
"2016-05-17 14:00:00","S3",4
"2016-05-17 14:00:00","N",5
"2016-05-17 15:00:00","I1",51
"2016-05-17 15:00:00","I2",20
"2016-05-17 15:00:00","I3",18
"2016-05-17 15:00:00","S1",10
"2016-05-17 15:00:00","S2",5
"2016-05-17 15:00:00","S3",7
"2016-05-17 15:00:00","N",8
"2016-05-17 16:00:00","I1",46
"2016-05-17 16:00:00","I2",20
"2016-05-17 16:00:00","I3",16
"2016-05-17 16:00:00","S1",8
"2016-05-17 16:00:00","S2",6
"2016-05-17 16:00:00","S3",6
"2016-05-17 16:00:00","N",5
"2016-05-17 17:00:00","I1",49
"2016-05-17 17:00:00","I2",12
"2016-05-17 17:00:00","I3",13
"2016-05-17 17:00:00","S1",7
"2016-05-17 17:00:00","S2",4
"2016-05-17 17:00:00","S3",4
"2016-05-17 17:00:00","N",6
"2016-05-17 18:00:00","I1",50
"2016-05-17 18:00:00","I2",18
"2016-05-17 18:00:00","I3",13
"2016-05-17 18:00:00","S1",6
"2016-05-17 18:00:00","S2",4
"2016-05-17 18:00:00","S3",5
"2016-05-17 18:00:00","N",6
"2016-05-17 19:00:00","I1",53
"2016-05-17 19:00:00","I2",18
"2016-05-17 19:00:00","I3",13
"2016-05-17 19:00:00","S1",8
"2016-05-17 19:00:00","S2",5
"2016-05-17 19:00:00","S3",6
"2016-05-17 19:00:00","N",6
"2016-05-17 20:00:00","I1",47
"2016-05-17 20:00:00","I2",21
"2016-05-17 20:00:00","I3",11
"2016-05-17 20:00:00","S1",5
"2016-05-17 20:00:00","S2",3
"2016-05-17 20:00:00","S3",2
"2016-05-17 20:00:00","N",4
"2016-05-17 21:00:00","I1",48
"2016-05-17 21:00:00","I2",18
"2016-05-17 21:00:00","I3",10
"2016-05-17 21:00:00","S1",8
"2016-05-17 21:00:00","S2",2
"2016-05-17 21:00:00","S3",5
"2016-05-17 21:00:00","N",3
"2016-05-17 22:00:00","I1",43
"2016-05-17 22:00:00","I2",19
"2016-05-17 22:00:00","I3",17
"2016-05-17 22:00:00","S1",6
"2016-05-17 22:00:00","S2",3
"2016-05-17 22:00:00","S3",8
"2016-05-17 22:00:00","N",5
"2016-05-17 23:00:00","I1",38
"2016-05-17 23:00:00","I2",17
"2016-05-17 23:00:00","I3",12
"2016-05-17 23:00:00","S1",7
"2016-05-17 23:00:00","S2",4
"2016-05-17 23:00:00","S3",4
"2016-05-17 23:00:00","N",5
"2016-05-18 00:00:00","I1",38
"2016-05-18 00:00:00","I2",15
"2016-05-18 00:00:00","I3",9
"2016-05-18 00:00:00","S1",5
"2016-05-18 00:00:00","S2",4
"2016-05-18 00:00:00","S3",3
"2016-05-18 00:00:00","N",3
"2016-05-18 01:00:00","I1",33
"2016-05-18 01:00:00","I2",13
"2016-05-18 01:00:00","I3",7
"2016-05-18 01:00:00","S1",4
"2016-05-18 01:00:00","S2",3
"2016-05-18 01:00:00","S3",3
"2016-05-18 01:00:00","N",2
"2016-05-18 02:00:00","I1",32
"2016-05-18 02:00:00","I2",11
"2016-05-18 02:00:00","I3",5
"2016-05-18 02:00:00","S1",4
"2016-05-18 02:00:00","S2",4
"2016-05-18 02:00:00","S3",2
"2016-05-18 02:00:00","N",1
"2016-05-18 03:00:00","I1",22
"2016-05-18 03:00:00","I2",12
"2016-05-18 03:00:00","I3",4
"2016-05-18 03:00:00","S1",3
"2016-05-18 03:00:00","S2",2
"2016-05-18 03:00:00","S3",2
"2016-05-18 03:00:00","N",1
"2016-05-18 04:00:00","I1",20
"2016-05-18 04:00:00","I2",8
"2016-05-18 04:00:00","I3",6
"2016-05-18 04:00:00","S1",3
"2016-05-18 04:00:00","S2",3
"2016-05-18 04:00:00","S3",2
"2016-05-18 04:00:00","N",2
"2016-05-18 05:00:00","I1",16
"2016-05-18 05:00:00","I2",9
"2016-05-18 05:00:00","I3",3
"2016-05-18 05:00:00","S1",3
"2016-05-18 05:00:00","S2",2
"2016-05-18 05:00:00","S3",1
"2016-05-18 05:00:00","N",1
"2016-05-18 06:00:00","I1",20
"2016-05-18 06:00:00","I2",6
"2016-05-18 06:00:00","I3",8
"2016-05-18 06:00:00","S1",2
"2016-05-18 06:00:00","S2",1
"2016-05-18 06:00:00","S3",5
"2016-05-18 06:00:00","N",4
"2016-05-18 07:00:00","I1",26
"2016-05-18 07:00:00","I2",10
"2016-05-18 07:00:00","I3",7
"2016-05-18 07:00:00","S1",5
"2016-05-18 07:00:00","S2",4
"2016-05-18 07:00:00","S3",2
"2016-05-18 07:00:00","N",2
"2016-05-18 08:00:00","I1",25
"2016-05-18 08:00:00","I2",11
"2016-05-18 08:00:00","I3",6
"2016-05-18 08:00:00","S1",4
"2016-05-18 08:00:00","S2",1
"2016-05-18 08:00:00","S3",3
"2016-05-18 08:00:00","N",2
"2016-05-18 09:00:00","I1",31
"2016-05-18 09:00:00","I2",10
"2016-05-18 09:00:00","I3",13
"2016-05-18 09:00:00","S1",4
"2016-05-18 09:00:00","S2",3
"2016-05-18 09:00:00","S3",7
"2016-05-18 09:00:00","N",6
"2016-05-18 10:00:00","I1",42
"2016-05-18 10:00:00","I2",17
"2016-05-18 10:00:00","I3",10
"2016-05-18 10:00:00","S1",4
"2016-05-18 10:00:00","S2",2
"2016-05-18 10:00:00","S3",3
"2016-05-18 10:00:00","N",4
"2016-05-18 11:00:00","I1",45
"2016-05-18 11:00:00","I2",14
"2016-05-18 11:00:00","I3",15
"2016-05-18 11:00:00","S1",7
"2016-05-18 11:00:00","S2",2
"2016-05-18 11:00:00","S3",7
"2016-05-18 11:00:00","N",5
"2016-05-18 12:00:00","I1",48
"2016-05-18 12:00:00","I2",17
"2016-05-18 12:00:00","I3",18
"2016-05-18 12:00:00","S1",7
"2016-05-18 12:00:00","S2",3
"2016-05-18 12:00:00","S3",5
"2016-05-18 12:00:00","N",8
"2016-05-18 13:00:00","I1",43
"2016-05-18 13:00:00","I2",17
"2016-05-18 13:00:00","I3",11
"2016-05-18 13:00:00","S1",9
"2016-05-18 13:00:00","S2",2
"2016-05-18 13:00:00","S3",4
"2016-05-18 13:00:00","N",4
"2016-05-18 14:00:00","I1",47
"2016-05-18 14:00:00","I2",19
"2016-05-18 14:00:00","I3",12
"2016-05-18 14:00:00","S1",7
"2016-05-18 14:00:00","S2",4
"2016-05-18 14:00:00","S3",4
"2016-05-18 14:00:00","N",5
"2016-05-18 15:00:00","I1",47
"2016-05-18 15:00:00","I2",14
"2016-05-18 15:00:00","I3",15
"2016-05-18 15:00:00","S1",5
"2016-05-18 15:00:00","S2",3
"2016-05-18 15:00:00","S3",5
"2016-05-18 15:00:00","N",6
"2016-05-18 16:00:00","I1",42
"2016-05-18 16:00:00","I2",20
"2016-05-18 16:00:00","I3",14
"2016-05-18 16:00:00","S1",4
"2016-05-18 16:00:00","S2",5
"2016-05-18 16:00:00","S3",5
"2016-05-18 16:00:00","N",5
"2016-05-18 17:00:00","I1",50
"2016-05-18 17:00:00","I2",17
"2016-05-18 17:00:00","I3",12
"2016-05-18 17:00:00","S1",6
"2016-05-18 17:00:00","S2",2
"2016-05-18 17:00:00","S3",5
"2016-05-18 17:00:00","N",4
"2016-05-18 18:00:00","I1",43
"2016-05-18 18:00:00","I2",17
"2016-05-18 18:00:00","I3",13
"2016-05-18 18:00:00","S1",9
"2016-05-18 18:00:00","S2",4
"2016-05-18 18:00:00","S3",3
"2016-05-18 18:00:00","N",5
"2016-05-18 19:00:00","I1",50
"2016-05-18 19:00:00","I2",19
"2016-05-18 19:00:00","I3",15
"2016-05-18 19:00:00","S1",12
"2016-05-18 19:00:00","S2",3
"2016-05-18 19:00:00","S3",4
"2016-05-18 19:00:00","N",5
"2016-05-18 20:00:00","I1",46
"2016-05-18 20:00:00","I2",15
"2016-05-18 20:00:00","I3",11
"2016-05-18 20:00:00","S1",6
"2016-05-18 20:00:00","S2",2
"2016-05-18 20:00:00","S3",3
"2016-05-18 20:00:00","N",2
"2016-05-18 21:00:00","I1",38
"2016-05-18 21:00:00","I2",16
"2016-05-18 21:00:00","I3",9
"2016-05-18 21:00:00","S1",6
"2016-05-18 21:00:00","S2",4
"2016-05-18 21:00:00","S3",3
"2016-05-18 21:00:00","N",4
"2016-05-18 22:00:00","I1",37
"2016-05-18 22:00:00","I2",13
"2016-05-18 22:00:00","I3",11
"2016-05-18 22:00:00","S1",4
"2016-05-18 22:00:00","S2",2
"2016-05-18 22:00:00","S3",3
"2016-05-18 22:00:00","N",4
"2016-05-18 23:00:00","I1",36
"2016-05-18 23:00:00","I2",12
"2016-05-18 23:00:00","I3",13
"2016-05-18 23:00:00","S1",6
"2016-05-18 23:00:00","S2",3
"2016-05-18 23:00:00","S3",6
"2016-05-18 23:00:00","N",5
"2016-05-19 00:00:00","I1",33
"2016-05-19 00:00:00","I2",17
"2016-05-19 00:00:00","I3",10
"2016-05-19 00:00:00","S1",4
"2016-05-19 00:00:00","S2",3
"2016-05-19 00:00:00","S3",5
"2016-05-19 00:00:00","N",4
"2016-05-19 01:00:00","I1",31
"2016-05-19 01:00:00","I2",13
"2016-05-19 01:00:00","I3",9
"2016-05-19 01:00:00","S1",4
"2016-05-19 01:00:00","S2",5
"2016-05-19 01:00:00","S3",3
"2016-05-19 01:00:00","N",3
"2016-05-19 02:00:00","I1",24
"2016-05-19 02:00:00","I2",15
"2016-05-19 02:00:00","I3",4
"2016-05-19 02:00:00","S1",2
"2016-05-19 02:00:00","S2",2
"2016-05-19 02:00:00","S3",2
"2016-05-19 02:00:00","N",1
"2016-05-19 03:00:00","I1",24
"2016-05-19 03:00:00","I2",10
"2016-05-19 03:00:00","I3",5
"2016-05-19 03:00:00","S1",4
"2016-05-19 03:00:00","S2",2
"2016-05-19 03:00:00","S3",3
"2016-05-19 03:00:00","N",2
"2016-05-19 04:00:00","I1",18
"2016-05-19 04:00:00","I2",10
"2016-05-19 04:00:00","I3",3
"2016-05-19 04:00:00","S1",3
"2016-05-19 04:00:00","S2",4
"2016-05-19 04:00:00","S3",1
"2016-05-19 04:00:00","N",1
"2016-05-19 05:00:00","I1",20
"2016-05-19 05:00:00","I2",8
"2016-05-19 05:00:00","I3",2
"2016-05-19 05:00:00","S1",3
"2016-05-19 05:00:00","S2",3
"2016-05-19 05:00:00","S3",1
"2016-05-19 05:00:00","N",0
"2016-05-19 06:00:00","I1",18
"2016-05-19 06:00:00","I2",9
"2016-05-19 06:00:00","I3",2
"2016-05-19 06:00:00","S1",2
"2016-05-19 06:00:00","S2",2
"2016-05-19 06:00:00","S3",1
"2016-05-19 06:00:00","N",0
"2016-05-19 07:00:00","I1",25
"2016-05-19 07:00:00","I2",7
"2016-05-19 07:00:00","I3",6
"2016-05-19 07:00:00","S1",2
"2016-05-19 07:00:00","S2",2
"2016-05-19 07:00:00","S3",3
"2016-05-19 07:00:00","N",2
"2016-05-19 08:00:00","I1",24
"2016-05-19 08:00:00","I2",12
"2016-05-19 08:00:00","I3",6
"2016-05-19 08:00:00","S1",3
"2016-05-19 08:00:00","S2",2
"2016-05-19 08:00:00","S3",3
"2016-05-19 08:00:00","N",2
"2016-05-19 09:00:00","I1",40
"2016-05-19 09:00:00","I2",9
"2016-05-19 09:00:00","I3",7
"2016-05-19 09:00:00","S1",4
"2016-05-19 09:00:00","S2",3
"2016-05-19 09:00:00","S3",3
"2016-05-19 09:00:00","N",2
"2016-05-19 10:00:00","I1",56
"2016-05-19 10:00:00","I2",10
"2016-05-19 10:00:00","I3",13
"2016-05-19 10:00:00","S1",10
"2016-05-19 10:00:00","S2",2
"2016-05-19 10:00:00","S3",8
"2016-05-19 10:00:00","N",5
"2016-05-19 11:00:00","I1",55
"2016-05-19 11:00:00","I2",13
"2016-05-19 11:00:00","I3",16
"2016-05-19 11:00:00","S1",12
"2016-05-19 11:00:00","S2",4
"2016-05-19 11:00:00","S3",8
"2016-05-19 11:00:00","N",8
"2016-05-19 12:00:00","I1",56
"2016-05-19 12:00:00","I2",15
"2016-05-19 12:00:00","I3",16
"2016-05-19 12:00:00","S1",7
"2016-05-19 12:00:00","S2",3
"2016-05-19 12:00:00","S3",5
"2016-05-19 12:00:00","N",5
"2016-05-19 13:00:00","I1",48
"2016-05-19 13:00:00","I2",15
"2016-05-19 13:00:00","I3",16
"2016-05-19 13:00:00","S1",10
"2016-05-19 13:00:00","S2",2
"2016-05-19 13:00:00","S3",7
"2016-05-19 13:00:00","N",7
"2016-05-19 14:00:00","I1",54
"2016-05-19 14:00:00","I2",15
"2016-05-19 14:00:00","I3",13
"2016-05-19 14:00:00","S1",10
"2016-05-19 14:00:00","S2",4
"2016-05-19 14:00:00","S3",4
"2016-05-19 14:00:00","N",5
"2016-05-19 15:00:00","I1",49
"2016-05-19 15:00:00","I2",17
"2016-05-19 15:00:00","I3",13
"2016-05-19 15:00:00","S1",7
"2016-05-19 15:00:00","S2",3
"2016-05-19 15:00:00","S3",4
"2016-05-19 15:00:00","N",4
"2016-05-19 16:00:00","I1",50
"2016-05-19 16:00:00","I2",13
"2016-05-19 16:00:00","I3",12
"2016-05-19 16:00:00","S1",7
"2016-05-19 16:00:00","S2",2
"2016-05-19 16:00:00","S3",6
"2016-05-19 16:00:00","N",5
"2016-05-19 17:00:00","I1",54
"2016-05-19 17:00:00","I2",13
"2016-05-19 17:00:00","I3",15
"2016-05-19 17:00:00","S1",8
"2016-05-19 17:00:00","S2",5
"2016-05-19 17:00:00","S3",7
"2016-05-19 17:00:00","N",6
"2016-05-19 18:00:00","I1",59
"2016-05-19 18:00:00","I2",18
"2016-05-19 18:00:00","I3",14
"2016-05-19 18:00:00","S1",7
"2016-05-19 18:00:00","S2",3
"2016-05-19 18:00:00","S3",3
"2016-05-19 18:00:00","N",5
"2016-05-19 19:00:00","I1",63
"2016-05-19 19:00:00","I2",20
"2016-05-19 19:00:00","I3",11
"2016-05-19 19:00:00","S1",10
"2016-05-19 19:00:00","S2",3
"2016-05-19 19:00:00","S3",4
"2016-05-19 19:00:00","N",4
"2016-05-19 20:00:00","I1",57
"2016-05-19 20:00:00","I2",19
"2016-05-19 20:00:00","I3",11
"2016-05-19 20:00:00","S1",8
"2016-05-19 20:00:00","S2",6
"2016-05-19 20:00:00","S3",3
"2016-05-19 20:00:00","N",4
"2016-05-19 21:00:00","I1",52
"2016-05-19 21:00:00","I2",17
"2016-05-19 21:00:00","I3",13
"2016-05-19 21:00:00","S1",8
"2016-05-19 21:00:00","S2",6
"2016-05-19 21:00:00","S3",4
"2016-05-19 21:00:00","N",4
"2016-05-19 22:00:00","I1",50
"2016-05-19 22:00:00","I2",13
"2016-05-19 22:00:00","I3",27
"2016-05-19 22:00:00","S1",4
"2016-05-19 22:00:00","S2",3
"2016-05-19 22:00:00","S3",18
"2016-05-19 22:00:00","N",9
"2016-05-19 23:00:00","I1",43
"2016-05-19 23:00:00","I2",14
"2016-05-19 23:00:00","I3",20
"2016-05-19 23:00:00","S1",6
"2016-05-19 23:00:00","S2",4
"2016-05-19 23:00:00","S3",12
"2016-05-19 23:00:00","N",5
"2016-05-20 00:00:00","I1",44
"2016-05-20 00:00:00","I2",18
"2016-05-20 00:00:00","I3",17
"2016-05-20 00:00:00","S1",4
"2016-05-20 00:00:00","S2",2
"2016-05-20 00:00:00","S3",7
"2016-05-20 00:00:00","N",7
"2016-05-20 01:00:00","I1",36
"2016-05-20 01:00:00","I2",15
"2016-05-20 01:00:00","I3",10
"2016-05-20 01:00:00","S1",3
"2016-05-20 01:00:00","S2",3
"2016-05-20 01:00:00","S3",5
"2016-05-20 01:00:00","N",3
"2016-05-20 02:00:00","I1",33
"2016-05-20 02:00:00","I2",13
"2016-05-20 02:00:00","I3",6
"2016-05-20 02:00:00","S1",5
"2016-05-20 02:00:00","S2",3
"2016-05-20 02:00:00","S3",2
"2016-05-20 02:00:00","N",1
"2016-05-20 03:00:00","I1",30
"2016-05-20 03:00:00","I2",8
"2016-05-20 03:00:00","I3",9
"2016-05-20 03:00:00","S1",4
"2016-05-20 03:00:00","S2",3
"2016-05-20 03:00:00","S3",4
"2016-05-20 03:00:00","N",3
"2016-05-20 04:00:00","I1",24
"2016-05-20 04:00:00","I2",8
"2016-05-20 04:00:00","I3",6
"2016-05-20 04:00:00","S1",3
"2016-05-20 04:00:00","S2",1
"2016-05-20 04:00:00","S3",3
"2016-05-20 04:00:00","N",2
"2016-05-20 05:00:00","I1",25
"2016-05-20 05:00:00","I2",6
"2016-05-20 05:00:00","I3",4
"2016-05-20 05:00:00","S1",4
"2016-05-20 05:00:00","S2",1
"2016-05-20 05:00:00","S3",2
"2016-05-20 05:00:00","N",1
"2016-05-20 06:00:00","I1",29
"2016-05-20 06:00:00","I2",7
"2016-05-20 06:00:00","I3",7
"2016-05-20 06:00:00","S1",3
"2016-05-20 06:00:00","S2",2
"2016-05-20 06:00:00","S3",3
"2016-05-20 06:00:00","N",2
"2016-05-20 07:00:00","I1",30
"2016-05-20 07:00:00","I2",10
"2016-05-20 07:00:00","I3",9
"2016-05-20 07:00:00","S1",6
"2016-05-20 07:00:00","S2",3
"2016-05-20 07:00:00","S3",4
"2016-05-20 07:00:00","N",3
"2016-05-20 08:00:00","I1",35
"2016-05-20 08:00:00","I2",9
"2016-05-20 08:00:00","I3",8
"2016-05-20 08:00:00","S1",6
"2016-05-20 08:00:00","S2",2
"2016-05-20 08:00:00","S3",3
"2016-05-20 08:00:00","N",2
